cost_min,cost_max,dist_min,dist_max,alpha,k
174.85581072792473,297.1545150502626,31414.105374950446,55785.24733846252,0.4,54
192.8199480687593,311.83910857941544,31162.943012601445,65957.98062141943,0.4,55
183.48834286052502,315.7406256345015,31040.874949211386,48135.75335282712,0.4,56
203.46033688474998,310.3846889328254,30873.28616169027,56329.595611183555,0.4,57
189.32406178432234,310.0584320673121,30834.72944918023,51155.66268502306,0.4,58
190.85021783230644,319.1299624018204,30000.6249615669,43867.76344460469,0.4,59
198.61040375876757,319.6488649029675,30383.327944321158,44487.241648222865,0.4,60
210.83314482453477,342.3617009657927,30109.33665226585,54793.42997617359,0.4,61
196.77233640941103,337.0581895108046,30321.974509831707,43895.62782377247,0.4,62
208.32489091551116,321.05786695229915,30124.324256926622,44483.09835925423,0.4,63
221.95416409102688,331.1920718290535,29895.84301099382,41779.53991629225,0.4,64
220.15429543916795,334.89378010269854,30076.53589730027,42325.91746012029,0.4,65
220.83998574277186,323.1325601232453,29860.608576936007,42164.775937735554,0.4,66
227.83400769634045,335.9919547675265,29965.580965633202,42662.82635305718,0.4,67
247.28287592536836,328.74411577320575,29896.03317808323,41602.26717034165,0.4,68
231.17158450769182,343.0924163371848,29900.716231242845,42614.1689777918,0.4,69
237.93065171837804,336.42660301927936,29929.715863426005,40933.46187377034,0.4,70
261.3377145229483,339.92609652049646,29733.990844603257,40536.90628652908,0.4,71
261.58077094039805,340.03996392881413,29763.314162371204,39024.838689660086,0.4,72
273.402715299565,337.25164745727443,29733.990844603257,39653.596667070495,0.4,73
274.99073597259564,334.1991950489039,29733.990844603257,39024.838689660086,0.4,74
274.95912016540467,338.2542807997904,29733.990844603257,38473.07129622358,0.4,75
290.7019219831717,334.1991950489039,29733.990844603257,37900.9264170219,0.4,76
297.3341808070637,334.1991950489039,29733.990844603257,37705.201398199155,0.4,77
324.19490917175375,324.19490917175375,29733.990844603257,29733.990844603257,0.4,78
-9.819317509103104,27.04569673273705,129420.96885382292,1437447.3808283443,0.5,1
-13.055447696788107,43.23947723771232,111046.96816035137,733989.5754452366,0.5,2
-20.930877051897994,44.0471823034961,103826.5650001733,382890.364160613,0.5,3
-2.2362319316946033,57.5509602261738,82319.0059969541,442164.92250758957,0.5,4
-12.789576986328019,74.53186254867002,72180.04103134369,276954.4770898862,0.5,5
1.0635138346346693,110.72421830822884,61638.137532494344,227093.4755121674,0.5,6
1.4704518312722614,81.91837471625881,71191.69532122563,267836.00357108033,0.5,7
1.8514754591618772,109.61819425573783,58218.55099082984,268393.72096849116,0.5,8
7.427353145617133,112.19379504807611,59063.88469365508,219666.2536089843,0.5,9
7.453934163190858,100.61733057406035,61020.861846862186,161994.14759854524,0.5,10
-7.53912226418468,122.85363767560013,55621.05492726949,192785.31465953475,0.5,11
5.346312955114622,108.58794687890217,54255.87451683584,191956.19196194396,0.5,12
12.10101017849543,134.65366812049692,57162.535604163684,175278.29225334365,0.5,13
22.991139037842697,129.59516312865154,48431.76238709493,128818.19539809266,0.5,14
9.26566741285166,141.54667865691246,49663.6383938583,129122.78541760231,0.5,15
25.15395287812601,165.20540203398193,45813.76906707937,127884.62679736734,0.5,16
37.6514593616569,157.52319970011018,45507.576826436976,115376.53187221171,0.5,17
45.14890961814403,164.10640862499696,46801.57362504682,112424.89248529871,0.5,18
39.73655264925687,160.9646996694054,45623.94157925042,121768.35540319474,0.5,19
40.24798915199891,177.0346691691597,43752.96930597611,112613.39474195642,0.5,20
60.30638128628853,216.9872312698318,44170.054083659095,114934.27708640278,0.5,21
54.74437969827045,203.49586366755537,43274.55841337462,98959.75542090827,0.5,22
53.45684717887964,184.3520121174668,42002.585657078824,86497.6919645266,0.5,23
48.102267583064815,193.58695287018693,41797.06888115673,95330.28873441045,0.5,24
41.72427510235089,211.7501317346393,41025.53665544718,103850.56350842935,0.5,25
55.72211714770911,190.26100593278022,38857.512655085855,94723.72622668254,0.5,26
60.28685249218097,203.721664412443,41923.80517782313,85785.34801268177,0.5,27
84.0524348185984,261.41813213969465,39502.98657555314,95811.2696294054,0.5,28
74.3067034921464,229.00884026138058,38610.107074475476,79975.79743426507,0.5,29
66.29095356876091,215.3666441975515,37796.91887731963,83501.2213529824,0.5,30
68.1871993900042,241.1529222996708,37140.36746265701,78737.69330314534,0.5,31
87.82419370936557,225.22707571253827,36037.618378745756,83459.72794240544,0.5,32
82.7708234039071,240.720758549194,35983.2407764463,87895.99848668835,0.5,33
85.95752372674347,239.04914747841823,37048.092153143705,72834.75808156314,0.5,34
95.33404726297779,245.14959030623334,35992.065115940226,87478.9786163043,0.5,35
101.48264424496689,227.69499784647974,34243.3599265054,69467.16476972919,0.5,36
92.94771419411961,252.79453758116932,35489.00216297166,87211.15403973669,0.5,37
100.03920704144491,259.4764695925764,35156.19104605642,72350.98272389772,0.5,38
111.14497105565638,271.50439318516476,34074.20017302572,69637.17891112642,0.5,39
105.95002119233806,270.8389854458633,33412.89268806049,67823.1456529807,0.5,40
101.7509444694605,289.0574189495528,34838.37320887063,71802.08298748166,0.5,41
109.93028096468998,301.3875205205801,33919.07872039112,69050.83428357795,0.5,42
124.29202569433453,297.7238666435594,33006.94523888508,80503.86577724016,0.5,43
121.0343210489902,298.1917585893943,33904.548829656276,68807.7880576757,0.5,44
152.8219360104158,281.1448829509504,32621.008213662528,64771.454167138065,0.5,45
137.26693538469712,292.0540854632105,32556.855851286004,60066.426687468214,0.5,46
151.9387906688743,320.8990892192361,32778.68010541048,66771.11489773064,0.5,47
155.16610642167157,287.0476814584583,32373.01105004476,63204.65775385923,0.5,48
141.1658819643466,310.1034721406345,33041.07907543337,66203.61382834,0.5,49
164.02071867267375,308.45269381123353,31977.792136497017,59384.883945648886,0.5,50
167.78453771711236,305.8182840126568,31998.489777701787,56850.699770220956,0.5,51
170.1457868684702,294.4756047796376,30932.380613647492,56522.285280481774,0.5,52
166.93913104480805,309.34826331259796,31407.13338619629,49209.8877506503,0.5,53
165.8799694325466,316.12801334050664,30968.566484989635,46809.31079293159,0.5,54
152.83713829568995,333.44075426253687,31021.228164447362,47338.01383110845,0.5,55
171.18507586532752,305.99491583901647,30745.91990836381,46794.08494772467,0.5,56
176.20825735866225,311.2229601499736,30938.04385582426,46525.45555520777,0.5,57
180.37876150602045,323.77986648883245,30793.536797786488,45554.79693585811,0.5,58
198.79868897535405,319.5644890190051,30712.137568142938,44191.846731624435,0.5,59
205.15138310947057,311.3224170166944,30276.92145248281,44166.01933501916,0.5,60
197.75339167028207,321.3855393713367,30264.33281175939,42303.018491072304,0.5,61
213.13216957802803,337.5067469560339,30469.573572514906,44444.49747002494,0.5,62
210.91081303380292,335.46301034182784,30023.187721446247,55905.2201889717,0.5,63
203.51305253577942,329.70276691810943,30193.945213085542,42389.24199542733,0.5,64
233.81381923360232,328.366512263505,30143.55052509625,42131.42106838308,0.5,65
240.25939629598076,324.7307871594237,30064.68608297381,43623.98708946917,0.5,66
243.0939223081282,330.82946551453585,30135.607604899767,42920.055840986446,0.5,67
240.87775905408412,337.4732506945942,29994.649302040358,42756.249895990506,0.5,68
244.2240649542068,329.08275936906796,29778.2388605377,40605.15381343943,0.5,69
252.8417587334947,335.1220481966034,29763.314162371204,41091.97171469241,0.5,70
245.94032927456354,346.96559619133063,29763.314162371204,39810.43172382718,0.5,71
265.3570167625378,336.83658627348484,29733.990844603257,40031.471229238254,0.5,72
268.11558508779785,342.06423145859503,29733.990844603257,39999.778585986634,0.5,73
272.61015883820244,334.1991950489039,29733.990844603257,39557.13195272534,0.5,74
277.56578070235594,334.1991950489039,29733.990844603257,38220.48755647082,0.5,75
292.2736139396301,334.1991950489039,29733.990844603257,37705.201398199155,0.5,76
297.3341808070637,334.1991950489039,29733.990844603257,31053.628136064188,0.5,77
324.19490917175375,324.19490917175375,29733.990844603257,29733.990844603257,0.5,78
-9.819317509103104,27.04569673273705,129420.96885382292,1437447.3808283443,0.6,1
-19.00464782305174,33.19536106222986,110106.22170565189,593907.9696846628,0.6,2
-27.211373387431443,54.125042984543995,97690.51016973931,484227.7838963362,0.6,3
-12.909569075423164,67.06897000827735,73907.07199485556,355905.9007794453,0.6,4
-16.946999321092612,73.6551648012094,79052.42999303811,309185.1949602682,0.6,5
-15.192189271553492,80.73594230654393,71914.84275246918,253661.20814271685,0.6,6
-6.252187892604198,90.92967355616446,64225.64615918854,230830.73840782084,0.6,7
14.503691587658775,109.89454528019485,65698.66972207569,186057.9401839755,0.6,8
3.387986726826104,119.98656566761886,59133.58652730984,220771.33660454463,0.6,9
-3.375816792678733,117.27210582381282,56521.965532613794,161344.48090271375,0.6,10
8.893637659571834,116.24838599550998,53753.64781521787,146418.5068607731,0.6,11
-2.636286254081325,125.50247636863891,53899.41520051096,154964.4371652653,0.6,12
22.74631413224065,138.0895637648807,58722.492010552836,146373.2262272953,0.6,13
23.269214539731454,135.705340865501,52813.7440148123,212135.75511070873,0.6,14
29.04824762931696,144.5354634583,51989.88268120896,131747.26260754204,0.6,15
27.040663453023214,141.846799708013,51388.36514510662,106562.61292553005,0.6,16
30.823956398545292,159.91217069053374,42549.320007024246,140414.7286541845,0.6,17
24.211157962230075,171.03444659621132,44563.654223404585,135317.85698217008,0.6,18
46.45043777033585,161.19430682205143,43849.76673874582,107570.2722218467,0.6,19
21.98141780140603,193.69615035898974,43368.57415140038,109706.22816112747,0.6,20
50.30695776312288,210.88400833687373,42638.87505280957,126847.241608542,0.6,21
44.5241381865042,177.987719017884,42441.75428402387,95819.40044829292,0.6,22
47.513397016554805,183.09380632459352,42467.59546600634,94458.41539281393,0.6,23
55.57166471856533,235.99394029683535,41199.410348219346,93982.61063205037,0.6,24
68.68368011351971,201.80011527068768,41021.990159344845,102985.81224632112,0.6,25
57.27345619571159,205.34943642904932,40170.86548566909,104996.76251666581,0.6,26
63.44289678142212,191.8845562936456,39619.19430237382,100137.48845047757,0.6,27
60.35124244909686,228.6415164892147,39375.08251853106,81956.84325005603,0.6,28
68.14261203197788,213.70373359641872,37984.964438923904,81192.27603248486,0.6,29
76.23165872371767,221.68941150140296,37973.43791869567,86989.73128972403,0.6,30
88.88656322571399,259.07189694509225,37351.27364398559,100865.61550685058,0.6,31
79.19817191256809,242.3786881751685,37776.90849778433,81354.12899545528,0.6,32
94.33498159936931,233.36860627682194,35861.68731342729,79997.41116182019,0.6,33
84.68826192503671,242.31856819203097,35646.147200754785,95378.50486361096,0.6,34
100.79448677656981,248.18682932499516,36682.71282070322,78248.1502540299,0.6,35
108.53203543538469,250.3440382973639,35032.84729429945,71474.92503936694,0.6,36
97.05233760906637,247.72739578607164,35795.93650197946,82899.44710066689,0.6,37
116.67381424054997,234.03087920148243,35484.77026823739,73082.36475265499,0.6,38
118.82341230985844,286.8949625558064,32857.29816412509,69220.77119509628,0.6,39
132.6255375024594,268.40886794999386,34505.048393514866,67972.48378495927,0.6,40
120.67219396368588,267.11842005606263,33793.506770116015,70743.29134600563,0.6,41
130.56369701946556,282.73176889308763,33509.730444208646,63128.793658411254,0.6,42
125.92957976428511,275.42507861425764,33441.2543599421,68936.60228812441,0.6,43
126.25930078115519,286.0977228998197,32760.434854158982,65613.01728858278,0.6,44
125.55042498744871,298.7942345859151,32298.658880717776,66634.47159466862,0.6,45
129.94370835478628,266.48219706343014,32204.343734167047,66339.23778375148,0.6,46
154.07415623782242,279.64425474043844,33475.1024850171,66282.10323988041,0.6,47
160.75449348458645,282.71463593042955,32154.33306689611,63630.62527404602,0.6,48
138.73680333484933,282.30128501426714,32947.85179565654,49604.628132079284,0.6,49
151.49714699949163,294.7283974114255,32253.404569463248,48649.30612097669,0.6,50
159.42923125436175,309.35347320788765,31974.73160433801,64579.25125324405,0.6,51
179.22650134637436,303.5535248988606,31087.343204810404,50793.859232631294,0.6,52
169.05012163974664,311.6451436029115,31604.2829290611,58853.857472795535,0.6,53
162.6545818328628,309.8197698910292,31211.194806123665,46940.09851541943,0.6,54
195.35029758232974,302.174741212968,31183.539831871858,45027.679348193684,0.6,55
183.88968693178356,319.5162220823962,31321.643418686093,48408.32311337465,0.6,56
180.89957345384227,324.7305075691618,30684.848790318716,43220.86077976127,0.6,57
185.9102008191542,320.19738477572366,30828.683656231493,43485.8563385629,0.6,58
200.40351969721434,316.19247796977425,30936.090934026455,59108.01125327171,0.6,59
191.36432846237943,324.7735676886718,30372.35588946476,42600.680312398945,0.6,60
205.54264518066154,320.78511518425387,30666.724950466236,45824.50820461193,0.6,61
194.08043880100752,331.6195918906426,30099.276984169723,45093.638177416185,0.6,62
195.89329526308933,332.2088636146524,30306.463151671138,43571.694634106294,0.6,63
207.26016206140403,333.53854609063865,29865.64265978975,41725.60448478602,0.6,64
223.04184956858015,328.2499949226402,29973.414142532834,43773.2176300846,0.6,65
231.46820677075556,336.43269189407295,29948.87645867279,41907.289293045054,0.6,66
229.4390923133224,333.7769196165476,29806.1029141567,40240.62488235402,0.6,67
236.08341200121828,335.9484172272721,29810.253868179145,42776.8418394355,0.6,68
234.52975172521613,334.1991950489039,29733.990844603257,40432.40394537134,0.6,69
245.54878635949768,337.25164745727443,29778.2388605377,40826.97364317236,0.6,70
255.8676651080462,334.1991950489039,29784.89979360734,39057.496337125915,0.6,71
266.4110067595524,334.1991950489039,29733.990844603257,40209.05750763341,0.6,72
264.5093319822288,331.39798865332284,29733.990844603257,40179.1602202948,0.6,73
280.334753280213,344.4220988131709,29733.990844603257,39940.39757874105,0.6,74
286.90761949755733,334.1991950489039,29733.990844603257,38285.51126474227,0.6,75
293.276966712932,338.2542807997904,29733.990844603257,38179.699121507234,0.6,76
297.3341808070637,334.1991950489039,29733.990844603257,37705.201398199155,0.6,77
324.19490917175375,324.19490917175375,29733.990844603257,29733.990844603257,0.6,78
-9.819317509103104,27.04569673273705,132109.70867403896,1437447.3808283443,0.7,1
-18.293485827317056,42.443127959467546,113155.11157824924,1039873.1182217206,0.7,2
-10.737505709986902,64.33298640693344,91676.75555814055,606172.8995447969,0.7,3
-15.794342804849679,67.57832718135766,80533.97757607327,458590.1713237762,0.7,4
-7.888214031604258,75.07249894408515,78075.99542713484,315924.5751874346,0.7,5
-11.000796391803775,81.19264888677817,69369.47392697616,245442.89813609963,0.7,6
-16.391201231005173,97.22375647647038,65595.26058544253,302352.33882423607,0.7,7
-16.933156945332563,103.35295779032623,60547.2444677687,207129.65108793273,0.7,8
1.7450140343466316,102.21880280412324,60608.702778738174,203250.7750383119,0.7,9
6.754919751779349,117.76769219375214,53764.34760982991,164758.5047513682,0.7,10
10.624603514336897,119.54574205311015,54612.47861181579,208291.91228566415,0.7,11
7.567034675812678,116.22522407566296,53924.72326053672,172906.78883212223,0.7,12
13.314800677354768,120.1820678422765,50098.31611505432,183445.21336070562,0.7,13
18.03169320531175,136.96364905129155,50518.63944143646,127410.19356504496,0.7,14
33.290061864098725,146.26595331715396,50629.569152653996,141683.54898534092,0.7,15
16.857289363005677,148.78649301280439,46257.253394596264,123056.53762620625,0.7,16
40.85611161329882,163.07779704884803,47201.2040913754,111166.3424829084,0.7,17
43.34993603552465,161.69570691301436,46106.19003764078,111984.5860483544,0.7,18
51.13146385814036,175.65925518486148,44958.87981838529,123209.52812580427,0.7,19
42.966403921847906,171.1601133353371,44699.34196469125,114162.01855803268,0.7,20
55.388157980050835,186.68581172206078,42136.40793163655,114948.01584453849,0.7,21
56.84311197180609,187.77218735056368,45018.8378639223,100788.72727019421,0.7,22
43.94579934428743,190.26095839118474,43373.201914677935,95173.34552374121,0.7,23
46.14808097410814,202.28289893982213,42302.08607394919,97714.21018933569,0.7,24
73.2351894138203,198.34107157700728,41935.31860193849,90120.78343816115,0.7,25
66.2439267675159,214.1212237988314,41131.47656234343,93145.94338428219,0.7,26
80.635853744111,212.06987769787784,37289.835655443036,95302.96996924657,0.7,27
83.04158830556382,213.5525836783914,38475.85858076336,98179.39417103022,0.7,28
69.64670059734235,218.397643600392,37859.405331406546,97130.79562038317,0.7,29
87.82788323359136,232.94479116831945,37032.05404306779,95037.9926419639,0.7,30
83.67663937218937,207.20213350620907,39063.83721526639,77780.26012380069,0.7,31
83.82320173313437,216.6651553660501,36176.03822508499,77409.97950621367,0.7,32
80.07745926845644,246.19539268953872,36040.63918886726,80358.04486578573,0.7,33
80.47846666361137,236.9828056838357,35810.902899096116,84502.43719487307,0.7,34
96.41099891835724,288.61754244865233,37494.97517823904,73246.55401170148,0.7,35
113.46303785504406,255.5588525967841,34575.96894487107,70441.58324657731,0.7,36
115.16927919993125,256.8028756405714,34576.85807878419,76462.33918779546,0.7,37
109.11317388016671,268.0295955223021,35832.09504762297,66575.85911338753,0.7,38
101.36335034172157,253.74952749139888,34575.43477014188,76985.55216507088,0.7,39
129.31545094435046,272.90778945847705,34835.04993445169,63820.45734727562,0.7,40
136.99061722042046,282.60958814332434,34122.21728531731,67893.55643737188,0.7,41
131.82115473748263,292.38235954509594,33745.42462327113,72090.83297377099,0.7,42
134.1457368389472,275.81817424701705,33160.4079226682,77515.37096620901,0.7,43
129.07966686486972,275.32329805792597,34091.90016748383,70412.27740348323,0.7,44
140.61236140022874,276.4895436146818,32171.730885434274,66461.343424177,0.7,45
125.89318937483714,284.48684280300495,31831.428962187467,57132.823822542625,0.7,46
135.41680904260483,284.04417247806634,32739.414512562,67993.2221803548,0.7,47
149.22135430861,309.3411618589032,32090.404284971042,61571.76142062427,0.7,48
170.32527237430378,287.6428895193624,31292.746564285553,66926.02423877246,0.7,49
156.43205666249003,317.1822445470509,32231.218671575643,46473.08986773198,0.7,50
122.11709115460401,302.0388302677567,31622.093342432116,68518.63084166682,0.7,51
162.14127621731538,288.39262981603497,31931.317133925517,59432.020676092594,0.7,52
183.30849591772824,328.23185997386554,31423.367230459695,49424.09366925093,0.7,53
183.79879727917634,331.2807707165663,31539.633213717043,47935.858495128145,0.7,54
163.23087068281842,338.05062325455106,30805.246172231688,47801.94962576366,0.7,55
196.11585775638082,318.4979030378263,30653.919090134663,45522.0349540273,0.7,56
182.385179438068,307.86470985961535,31588.377901197175,46900.69761136974,0.7,57
189.1101306570711,305.00003209216493,30551.76581412678,55876.023984009276,0.7,58
219.506742866658,315.94533901389764,30526.8168844431,43598.496311831674,0.7,59
199.81218461498474,333.8819179229065,30548.206171498307,44896.64043219934,0.7,60
205.47024310203128,324.31544638537207,30394.1268569902,44095.81704486034,0.7,61
216.40501613105116,326.0390798486113,30301.632833863383,45841.35175891384,0.7,62
212.28305911586887,326.82508614776805,30033.066290623177,42553.941211579455,0.7,63
216.39298223769813,340.89167202437136,30348.028985913916,44030.490090073,0.7,64
206.23185036327018,336.96267347633045,29952.124802028397,44175.109830881745,0.7,65
227.054299216249,332.1046164702975,30020.30570705533,42773.9441116821,0.7,66
215.59281468040228,325.89748804959424,29918.58270683562,43892.339366893844,0.7,67
233.2968105329413,328.10051669379175,29999.188655765614,43806.02809056138,0.7,68
243.26527822914966,334.1991950489039,29763.314162371204,43047.67100436833,0.7,69
263.7805047756691,334.1991950489039,29759.727429861832,41110.77913859151,0.7,70
247.1205493686823,331.841327694328,29748.915542769748,39827.39299339365,0.7,71
263.9133636450734,332.5920653538651,29733.990844603257,39543.199150197914,0.7,72
274.2260933773572,334.1991950489039,29733.990844603257,38673.16596478478,0.7,73
277.0831862079567,338.3498221221024,29733.990844603257,39039.76338782657,0.7,74
282.10831533680994,338.2542807997904,29733.990844603257,31444.59543097616,0.7,75
282.7120922585468,334.1991950489039,29733.990844603257,38495.358152974826,0.7,76
297.3341808070637,334.1991950489039,29733.990844603257,37705.201398199155,0.7,77
324.19490917175375,324.19490917175375,29733.990844603257,29733.990844603257,0.7,78
-9.819317509103104,27.04569673273705,129420.96885382292,1437447.3808283443,0.8,1
-19.823603386253225,40.66443250795203,112598.45000507188,733989.5754452366,0.8,2
-8.201488110887603,52.956238632840716,85680.90651978533,386828.56828105054,0.8,3
-2.6911323104088147,70.63640154190458,85085.47415921783,414034.1423549349,0.8,4
-7.09510805403395,66.5759567283918,75605.8286483745,291674.7417464872,0.8,5
-5.040266513173913,101.52359028056267,79952.47203342376,261905.41039694066,0.8,6
-15.353185381482623,86.6490855167549,71115.1519538937,236949.75740252424,0.8,7
-7.059706542713613,97.57527508178302,69417.93883541737,200278.54788350948,0.8,8
-6.2634885303068835,122.84515203927356,58047.06018001958,230049.01473535845,0.8,9
15.689374066190277,117.2979220681396,56575.667531519124,192701.62440425382,0.8,10
22.266223761783618,115.84039249784082,54841.18648374408,172407.90704472136,0.8,11
18.94288800904418,123.25242898412269,53313.54071806668,145678.39421980828,0.8,12
11.495974959420128,158.92760985903325,55040.768731594726,145705.56756124838,0.8,13
16.072941747859666,135.38190507001627,53993.190855443354,140707.6216447328,0.8,14
-0.4042927659164235,161.2122111688274,50820.644944054395,114189.31325284891,0.8,15
15.15713081806542,142.51757267710266,50030.52178381603,114696.12912708663,0.8,16
32.173780379913,164.97097145956053,48525.062865703396,111216.73775915655,0.8,17
25.283808548305537,169.45578717806688,43125.87167129586,122765.8208256732,0.8,18
49.32604911606049,164.18442827452756,44616.96660619027,125644.96874537526,0.8,19
40.107903779646634,196.7165426708497,44915.76661665669,136842.0502134981,0.8,20
48.60008061483171,168.72566130393716,44211.39436361742,92749.71316279532,0.8,21
33.92424133593327,234.63543848151733,42660.46390003488,107627.78688484404,0.8,22
42.26927210873133,197.2176897944932,43551.08925348273,102752.15913173383,0.8,23
65.86434026006985,203.71419957216534,43116.39046056457,93616.09091253833,0.8,24
54.937088706325866,199.81338914553703,41284.56421498791,89963.60678527522,0.8,25
67.0087810141291,228.75010044564746,38330.99487143697,105922.47688566995,0.8,26
79.32950703161303,205.2480084859854,41004.64917721894,109105.39968762363,0.8,27
47.48945417118157,242.98272402078868,39694.484335033565,100881.14736133273,0.8,28
77.68243346896948,221.09641184567437,38931.92443934173,85133.08301323338,0.8,29
77.92286030557798,244.26529321735796,39449.50105279345,76798.84403346737,0.8,30
48.46751684699383,228.64717993945592,37021.13637745878,87535.28030981492,0.8,31
90.78591343786928,245.5604707485136,36310.88451235708,87535.94579307373,0.8,32
85.91651686328322,258.60286168331453,37646.76396160848,74796.63737403735,0.8,33
106.86755433481689,247.59731975867643,36626.18213390224,74392.27970056335,0.8,34
100.42159116515124,266.9923551395592,34999.310806866415,73118.9337587917,0.8,35
98.43449914075296,250.96508550396828,34869.80326221056,77881.45286227917,0.8,36
104.06334516213767,270.23246967983346,35865.07373562344,73655.70599468458,0.8,37
105.89423985314757,257.6792259804317,34921.43937489142,74739.73718298292,0.8,38
113.292778989935,251.31537275227404,35779.14604688942,68270.43445828848,0.8,39
130.56584804934644,280.38174396334864,34624.319373329636,69017.69385043408,0.8,40
125.17744650043934,268.5057129113959,33157.184286671254,69607.34083175163,0.8,41
129.2824120799623,254.90218478844125,33366.64855975168,69237.10505091787,0.8,42
131.28713482611795,271.4197609025646,33623.32275039619,65103.59625226387,0.8,43
129.18862156007484,270.74082593178787,33076.63650623684,70265.15415127887,0.8,44
143.69610688674436,279.0838827125456,32505.608026040165,65465.42226532249,0.8,45
140.54766816020165,269.5752607070232,33250.45135278488,72680.71722883264,0.8,46
151.35733923339026,290.4891865859318,32742.54310787921,66127.29970206186,0.8,47
161.6070336553016,289.97980481078105,32219.539822881434,60191.81441512638,0.8,48
159.5299408386431,296.1326402370545,31826.810315161532,65479.91973383733,0.8,49
160.42260941023787,297.5283149798353,31728.502099502002,56814.84314030086,0.8,50
142.96155232718158,295.5457743464612,31849.473133424544,59758.98343729146,0.8,51
161.74458871652143,300.27423908574383,31960.20855406797,64683.83003413991,0.8,52
161.02456409955937,313.7900995933726,31975.603778906963,47476.251938426074,0.8,53
156.12923668195486,310.1619925290406,31289.04780707922,58901.19279923461,0.8,54
177.33531725446994,308.31308597380735,31217.579490699278,58459.71692540159,0.8,55
166.05269942515784,322.11933788377144,30547.886278073845,55722.4367197273,0.8,56
172.86573644523762,317.98401437474945,30779.187875877033,60133.326878523105,0.8,57
197.245343476134,313.15577288127463,30990.035540190493,45166.736082885414,0.8,58
206.02060116972754,318.89150938413,30579.61558352274,56543.76390559804,0.8,59
205.9807388581435,326.71593049894454,30119.351382879726,44040.72390652756,0.8,60
197.78329908577064,320.4984455273416,30710.47580366108,44001.44624006701,0.8,61
211.56116622650524,329.5550555214055,29885.315259707386,43001.28321778593,0.8,62
221.79408225602356,320.8712332105405,30094.766641689504,42778.21842505465,0.8,63
220.00880590881957,320.2631821476914,30140.248405495036,42935.54989678373,0.8,64
222.37467791946415,333.13784511995436,29930.655834998048,42244.393619252405,0.8,65
231.62947965727116,343.3845253628525,29881.982475970526,41828.20448754659,0.8,66
247.62698014617115,335.209372696203,29903.66114864654,42416.01753603343,0.8,67
250.0969892266042,335.25261020098014,29736.842720567067,40847.7963764486,0.8,68
242.7476844492606,347.47455122154145,29878.407914053318,41728.88879677228,0.8,69
254.65264624115886,334.1991950489039,29933.24708644695,41078.736271711576,0.8,70
232.13069469829745,334.1991950489039,29739.07621678071,44052.13279511311,0.8,71
250.8732413588997,337.25164745727443,29733.990844603257,39785.750795551736,0.8,72
268.18775511438946,334.1991950489039,29733.990844603257,44178.23220107566,0.8,73
254.35184196399013,336.99728352791647,29733.990844603257,38569.31379551402,0.8,74
291.05824657075595,334.1991950489039,29733.990844603257,39282.17182004449,0.8,75
286.90761949755733,334.1991950489039,29733.990844603257,38495.358152974826,0.8,76
297.3341808070637,334.1991950489039,29733.990844603257,31053.628136064188,0.8,77
324.19490917175375,324.19490917175375,29733.990844603257,29733.990844603257,0.8,78
-9.819317509103104,27.04569673273705,129420.96885382292,1437447.3808283443,0.9,1
-13.163241264254907,39.74159800804735,105634.21709326284,1250425.725352767,0.9,2
-14.622512938694967,55.188518093861155,95888.37531519278,569414.6498596771,0.9,3
-14.395403065623547,62.33023475922927,85726.88791755078,434774.94911572477,0.9,4
-18.133371266544653,61.86543546657447,72356.32867156733,411406.2928994749,0.9,5
-5.857745760117712,78.3737042606578,71300.14070896035,282194.4658248955,0.9,6
-9.667741497285101,84.07122131217506,66798.01594492924,313232.06516602694,0.9,7
-0.7707138386873638,92.98407727092764,63331.242519344196,231340.6536796189,0.9,8
3.8431642993604296,102.53450580392202,62893.07693725516,267711.38709037466,0.9,9
4.551364731614697,110.33052574517431,61123.259790016775,200790.17953393952,0.9,10
5.284668508009759,110.83464951345965,54771.63368876804,160859.4211922786,0.9,11
8.745540681279522,116.19534895887966,55735.50384085782,155211.64236140114,0.9,12
4.972204985942961,134.82757997222822,51581.78956180032,180198.1207832825,0.9,13
19.512089545136206,137.74643068414625,54027.632990033155,133649.3147710366,0.9,14
29.457752550286852,155.6220583517041,50030.61485412625,124266.93590378172,0.9,15
31.78873144687671,158.1296929164439,48520.280779779,116181.96671270941,0.9,16
40.69054135031885,165.50320867077448,47856.261778687185,99643.71956111693,0.9,17
31.43793480863406,173.32503054689562,44634.40153252114,113335.82090843753,0.9,18
37.29768234287603,168.2813161069389,46424.76860403057,122813.98232033782,0.9,19
39.88917703268234,173.83753348271154,45125.20987590311,98456.0824290087,0.9,20
56.160314079199466,189.59038772028381,39360.37368086725,120212.8570878328,0.9,21
61.26716143745406,215.38089790657224,44348.81529627072,121667.10847970755,0.9,22
46.903217885412936,186.14571893350708,42142.43570281485,96910.6539521544,0.9,23
54.856114401393505,224.75626830288567,40575.52874433279,88157.00715160348,0.9,24
49.59592240697076,205.7783897158744,42705.050047988414,97447.62593053319,0.9,25
60.690000573123626,212.14685471571516,35301.99062689075,102382.97489249083,0.9,26
67.12453439841738,208.8126249646004,39986.91247597486,101537.81851898885,0.9,27
75.56416377736795,218.89419343476308,37975.630956358866,86906.23305021066,0.9,28
90.38581757164253,223.22341650330955,40781.63088136691,82556.7400520787,0.9,29
89.74069534415574,223.52328793087366,35012.958601518345,79580.79329619845,0.9,30
